time,index,x,y,z
0.08312392234802246,4,-0.281294,0.0937646,0.937647
0.10480785369873047,5,-0.328176,0.0468823,0.890764
0.16117286682128906,7,-0.328176,0.0937646,0.937647
0.23145294189453125,10,-0.328176,0.0937646,0.937647
0.26448774337768555,11,-0.421941,0.0937646,0.890764
0.28801393508911133,12,-0.328176,0.0468823,0.937647
0.3347499370574951,14,-0.234412,0.0468823,0.937647
0.3682849407196045,15,-0.328176,0.0468823,0.937647
0.4149649143218994,17,-0.281294,0.187529,0.843882
0.43643999099731445,18,-0.281294,0.140647,0.797
0.46939682960510254,19,-0.234412,0.140647,0.843882
0.5398151874542236,22,-0.0937646,0.140647,0.843882
0.573173999786377,23,-0.0937646,0.0468823,0.890764
0.5942809581756592,24,0.0468823,-0.0468823,1.07829
0.6410558223724365,26,0.0937646,-0.140647,1.03141
0.6993310451507568,28,0.0468823,-0.187529,1.12518
0.7504019737243652,30,0.234412,-0.140647,1.07829
0.7739670276641846,31,0.281294,-0.0937646,1.07829
0.8206939697265625,33,0.328176,-0.0937646,0.937647
0.9003739356994629,36,0.60947,-0.281294,0.890764
1.1055209636688232,44,0.468823,-0.281294,0.937647
1.1526169776916504,46,0.328176,-0.234412,0.984529
1.176213026046753,47,0.421941,-0.234412,0.843882
1.1996290683746338,48,0.515706,-0.281294,0.843882
1.2327179908752441,49,0.562588,-0.234412,0.890764
1.2773990631103516,51,0.797,-0.234412,0.984529
1.3363609313964844,53,0.562588,-0.0468823,0.797
1.3574419021606445,54,0.60947,-0.0468823,0.703235
1.3811790943145752,55,0.750117,0,0.656353
1.4041578769683838,56,0.750117,0.0468823,0.750117
1.437619924545288,57,0.703235,0.0468823,0.890764
1.4823548793792725,59,0.703235,0.0468823,0.750117
1.5625829696655273,62,0.797,-0.0937646,0.703235
1.666151762008667,66,0.797,-0.0937646,0.703235
1.7732579708099365,70,0.750117,-0.0937646,0.890764
1.7966680526733398,71,0.750117,-0.187529,0.797
1.8223350048065186,72,0.797,-0.234412,0.750117
1.8555209636688232,73,0.843882,-0.234412,0.750117
1.8786289691925049,74,0.797,-0.187529,0.703235
1.9588899612426758,77,0.750117,-0.281294,0.750117
2.1265158653259277,84,0.703235,-0.421941,0.797
2.1498069763183594,85,0.60947,-0.421941,0.750117
2.1871469020843506,86,0.60947,-0.375059,0.703235
2.208454132080078,87,0.515706,-0.421941,0.750117
2.23203182220459,88,0.468823,-0.421941,0.703235
2.2883498668670654,90,0.421941,-0.375059,0.750117
2.3359668254852295,92,0.421941,-0.375059,0.750117
2.3922529220581055,94,0.468823,-0.468823,0.797
2.462083101272583,97,0.562588,-0.656353,0.421941
2.6340930461883545,103,0.468823,-0.281294,0.890764
2.681234836578369,105,0.60947,-0.421941,0.750117
2.7592039108276367,108,0.703235,-0.375059,0.890764
2.782907009124756,109,0.60947,-0.375059,0.797
2.8157920837402344,110,0.562588,-0.562588,0.750117
2.839303970336914,111,0.60947,-0.468823,0.843882
2.860576868057251,112,0.562588,-0.281294,0.750117
2.8860368728637695,113,0.468823,-0.281294,0.750117
2.919300079345703,114,0.60947,-0.421941,0.797
2.9429280757904053,115,0.656353,-0.281294,0.843882
2.9855799674987793,116,0.562588,-0.515706,0.797
3.0422489643096924,118,0.468823,-0.234412,0.703235
3.0635929107666016,119,0.515706,-0.328176,0.703235
3.087023973464966,120,0.562588,-0.421941,0.750117
3.110621929168701,121,0.562588,-0.234412,0.797
3.1883068084716797,124,0.421941,-0.328176,0.937647
3.291740894317627,128,0.375059,-0.328176,0.984529
3.3155698776245117,129,0.468823,-0.328176,0.984529
3.3719589710235596,131,0.375059,-0.421941,0.890764
3.4033989906311035,132,0.328176,-0.468823,0.937647
3.424647092819214,133,0.328176,-0.515706,0.890764
3.483506917953491,135,0.328176,-0.703235,0.984529
3.5063610076904297,136,0.328176,-0.703235,0.937647
3.668820858001709,142,0.328176,-0.750117,0.890764
3.713689088821411,144,0.421941,-0.703235,0.890764
3.7599730491638184,146,0.421941,-0.60947,0.797
3.8325870037078857,149,0.234412,-0.60947,0.703235
3.85616397857666,150,0.328176,-0.656353,0.60947
3.8874130249023438,151,0.187529,-0.562588,0.656353
3.9526188373565674,152,0.234412,-0.656353,0.60947
3.9831509590148926,153,0.234412,-0.703235,0.60947
4.029846906661987,155,0.187529,-0.703235,0.656353
4.1332550048828125,159,0.234412,-0.703235,0.750117
4.178360939025879,161,0.328176,-0.703235,0.750117
4.211474180221558,162,0.140647,-0.937647,0.750117
