time,index,x,y,z
0.0,1,0.234412,-0.0468823,1.03141
0.0,1,0.234412,-0.0468823,1.03141
0.9051761627197266,2,0.328176,0,0.984529
0.9051761627197266,2,0.328176,0,0.984529
0.9274840354919434,4,0.281294,-0.0468823,0.937647
0.9274840354919434,4,0.281294,-0.0468823,0.937647
0.9274840354919434,4,0.281294,-0.0468823,0.937647
0.9276082515716553,5,0.328176,-0.0468823,0.984529
0.9276082515716553,5,0.328176,-0.0468823,0.984529
0.9276082515716553,5,0.328176,-0.0468823,0.984529
0.9277050495147705,6,0.328176,0,0.984529
0.9277050495147705,6,0.328176,0,0.984529
0.9277050495147705,6,0.328176,0,0.984529
0.9277050495147705,6,0.328176,0,0.984529
0.9486770629882812,7,0.328176,-0.0468823,0.984529
0.9486770629882812,7,0.328176,-0.0468823,0.984529
0.9486770629882812,7,0.328176,-0.0468823,0.984529
0.9701321125030518,8,0.281294,-0.0937646,0.984529
0.9701321125030518,8,0.281294,-0.0937646,0.984529
0.9701321125030518,8,0.281294,-0.0937646,0.984529
1.0351030826568604,11,0.234412,-0.0937646,0.984529
1.0794730186462402,13,0.281294,0,1.03141
1.165287971496582,17,0.468823,0,0.937647
1.186744213104248,18,0.375059,0,0.984529
1.2082011699676514,19,0.421941,-0.0468823,0.937647
1.3702049255371094,25,0.375059,-0.0937646,1.03141
1.4191670417785645,27,0.328176,0,0.984529
1.4406239986419678,28,0.328176,0,0.937647
1.4625201225280762,29,0.328176,0.0468823,0.984529
1.4835731983184814,30,0.375059,0.0468823,0.984529
1.5363640785217285,32,0.281294,0.0468823,0.984529
1.5792479515075684,34,0.375059,0,0.984529
1.6105530261993408,35,0.375059,0,0.937647
1.653465986251831,37,0.328176,0,1.03141
1.6970698833465576,39,0.328176,0,0.937647
1.745177984237671,41,0.375059,0,0.984529
1.7880480289459229,43,0.328176,0,1.03141
1.809920072555542,44,0.328176,0.0468823,0.984529
1.8310649394989014,45,0.328176,0.0468823,0.984529
1.852457046508789,46,0.328176,0.0468823,0.984529
2.055392026901245,55,0.328176,0,0.984529
2.077018976211548,56,0.328176,-0.0468823,0.937647
2.0985140800476074,57,0.328176,0.0468823,0.984529
2.190157175064087,61,0.375059,0.0468823,0.984529
2.2116050720214844,62,0.328176,-0.0468823,0.937647
2.301560163497925,66,0.328176,-0.0468823,0.984529
2.3233249187469482,67,0.375059,0.0468823,0.937647
2.352152109146118,68,0.328176,0,0.984529
2.3736259937286377,69,0.328176,0.0468823,0.984529
2.4380271434783936,72,0.328176,0,0.984529
2.486823081970215,74,0.328176,0,0.984529
2.508579969406128,75,0.328176,0,0.984529
2.5804569721221924,78,0.187529,0,0.984529
2.623469114303589,80,0.328176,0,0.984529
2.6741762161254883,82,0.234412,0.0468823,0.984529
2.7172062397003174,84,0.328176,-0.0468823,0.984529
2.783889055252075,87,0.234412,0,0.937647
2.848405122756958,90,0.328176,-0.0468823,0.984529
2.898629903793335,92,0.281294,0,0.984529
2.9200899600982666,93,0.421941,0.0468823,0.937647
3.0467751026153564,98,0.328176,0.0937646,0.984529
3.1350460052490234,102,0.281294,0,0.937647
3.179128885269165,104,0.281294,0,1.03141
3.1993942260742188,105,0.281294,0.0468823,1.03141
3.2425899505615234,107,0.281294,0.0468823,0.937647
3.2855701446533203,109,0.281294,0,0.984529
3.3126840591430664,110,0.187529,-0.0468823,0.984529
3.3770830631256104,113,0.234412,0.0468823,0.984529
3.39870023727417,114,0.234412,-0.0468823,0.937647
3.445754051208496,116,0.281294,0,0.984529
3.467156171798706,117,0.281294,0.0468823,0.984529
3.492323875427246,118,0.281294,0,0.937647
3.580235004425049,122,0.234412,-0.0468823,0.984529
3.601893901824951,123,0.187529,0,1.03141
3.6522908210754395,125,0.187529,0,0.890764
3.673964023590088,126,0.187529,-0.0468823,0.937647
3.77059006690979,130,0.234412,0,1.03141
3.8612401485443115,134,0.187529,0,0.937647
3.884781837463379,135,0.187529,0.0468823,0.984529
3.9276790618896484,137,0.187529,0,1.03141
4.043458938598633,142,0.187529,0,0.984529
4.089602947235107,144,0.187529,-0.0468823,0.984529
4.1328301429748535,146,0.234412,-0.0468823,1.03141
4.181504011154175,148,0.187529,0.0468823,0.984529
4.20300817489624,149,0.187529,0,0.984529
4.245869159698486,151,0.234412,0,0.937647
4.270874977111816,152,0.234412,-0.0468823,0.984529
4.405910015106201,158,0.281294,0,0.984529
4.56416916847229,165,0.234412,0,0.984529
4.59142804145813,166,0.234412,0,1.03141
4.6129539012908936,167,0.234412,0,0.984529
4.67733097076416,170,0.234412,0,0.984529
4.706708192825317,171,0.187529,0,1.03141
4.74962592124939,173,0.281294,0,0.984529
4.771144151687622,174,0.187529,-0.0468823,0.984529
4.866724967956543,178,0.234412,-0.0468823,1.03141
4.888158082962036,179,0.234412,-0.0468823,1.03141
4.9389379024505615,181,0.234412,-0.0468823,0.984529
4.960387945175171,182,0.234412,0,0.984529
4.981872081756592,183,0.234412,0,0.984529
5.028975009918213,185,0.281294,0,0.984529
5.071736097335815,186,0.234412,0,0.984529
5.093853950500488,187,0.140647,0.0468823,1.03141
5.137906074523926,189,0.187529,0,0.984529
5.182870149612427,191,0.187529,-0.0468823,0.937647
5.204355001449585,192,0.234412,0,1.03141
5.225816965103149,193,0.234412,0,1.03141
5.249216079711914,194,0.234412,0,0.984529
5.272634983062744,195,0.187529,0,0.984529
5.294273138046265,196,0.234412,0,1.03141
5.315759897232056,197,0.234412,-0.0468823,1.03141
5.343053102493286,198,0.234412,0.0468823,0.984529
5.364365816116333,199,0.234412,-0.0468823,0.984529
5.385982036590576,200,0.187529,0,1.03141
5.407480955123901,201,0.234412,-0.0468823,0.984529
5.428970098495483,202,0.234412,0,0.984529
5.456358909606934,203,0.234412,0,0.984529
5.477697134017944,204,0.234412,0,0.984529
5.499175071716309,205,0.234412,0,1.03141
5.524465084075928,206,0.234412,0,0.984529
6.061352014541626,209,0.234412,-0.0468823,0.984529
6.093251943588257,210,0.234412,0.0468823,1.03141
6.135581016540527,212,0.234412,0,0.984529
6.188186883926392,214,0.234412,0,1.03141
6.20988917350769,215,0.234412,0,0.984529
6.235132932662964,216,0.281294,0,0.937647
6.313114881515503,219,0.187529,0.0468823,1.03141
6.348286151885986,220,0.234412,0,1.03141
6.401165962219238,222,0.234412,0,0.984529
6.422562122344971,223,0.187529,0,1.03141
6.4463372230529785,224,0.187529,-0.0468823,0.984529
6.488982200622559,226,0.234412,-0.0468823,0.984529
6.535800218582153,228,0.234412,0,0.984529
6.557345151901245,229,0.234412,0,0.937647
6.690035104751587,234,0.234412,0.0937646,0.984529
6.791372060775757,238,0.234412,0,1.03141
6.824708938598633,239,0.234412,0,0.984529
6.873301029205322,241,0.234412,0,1.03141
6.894978046417236,242,0.234412,-0.0468823,0.937647
6.926306247711182,243,0.187529,-0.0468823,1.07829
7.055311918258667,248,0.187529,-0.0468823,0.984529
7.121536016464233,251,0.234412,0.0468823,0.984529
7.1528000831604,252,0.234412,0,1.03141
7.218961000442505,255,0.234412,-0.0937646,0.984529
7.254179954528809,256,0.281294,0,0.984529
7.276211977005005,257,0.234412,-0.0468823,0.984529
7.326372861862183,259,0.234412,0,0.984529
7.380709886550903,261,0.140647,0,0.984529
7.429789066314697,263,0.281294,-0.0468823,0.937647
7.463135004043579,264,0.234412,0,1.03141
7.486387014389038,265,0.234412,0,0.937647
7.53509521484375,267,0.187529,-0.0468823,1.03141
7.566902160644531,268,0.187529,0,0.984529
7.642552852630615,271,0.234412,-0.0468823,1.03141
7.6896772384643555,272,0.234412,-0.0468823,1.03141
7.7105419635772705,274,0.234412,0,1.03141
7.755352973937988,275,0.281294,0.0468823,1.03141
7.816879987716675,278,0.234412,0.0468823,0.984529
7.8963751792907715,281,0.234412,0,0.937647
7.935632944107056,282,0.234412,0,0.984529
8.032752990722656,285,0.234412,0,1.03141
8.032802104949951,286,0.234412,0,0.984529
8.032847881317139,287,0.187529,0.0468823,0.984529
8.083378076553345,289,0.281294,0,0.984529
8.13425898551941,291,0.234412,0.0468823,0.984529
8.160542011260986,292,0.234412,0.0468823,0.984529
8.276369094848633,295,0.234412,0,0.984529
8.27651309967041,296,0.234412,0,0.984529
8.276614904403687,297,0.234412,0,1.03141
8.300032138824463,298,0.187529,0.0468823,0.984529
8.357153177261353,299,0.234412,-0.0468823,0.984529
8.416888952255249,300,0.234412,-0.0468823,0.984529
8.417049884796143,301,0.234412,-0.0468823,0.984529
8.417280197143555,302,0.234412,0.0468823,0.984529
8.454125165939331,303,0.187529,0,0.984529
8.500470161437988,306,0.187529,0.0468823,0.984529
8.542755126953125,307,0.281294,0.0468823,0.937647
8.595140933990479,309,0.234412,0,0.984529
8.645141124725342,310,0.328176,-0.0468823,0.984529
8.645249128341675,311,0.234412,-0.0468823,0.984529
9.010010004043579,319,0.281294,0,0.984529
9.010084867477417,320,0.234412,0,0.984529
9.03066611289978,326,0.281294,0,0.984529
9.052342176437378,328,0.234412,0,0.937647
9.09690809249878,330,0.328176,0,0.937647
9.13985013961792,332,0.234412,0,1.03141
9.192513227462769,334,0.328176,-0.0468823,0.937647
9.237474203109741,336,0.281294,-0.0468823,0.984529
9.348842144012451,339,0.328176,0,1.03141
9.378069162368774,340,0.234412,0,1.03141
9.399677038192749,341,0.281294,-0.0468823,0.984529
9.423003911972046,342,0.328176,0,0.984529
9.444924116134644,343,0.281294,0,0.937647
9.497194051742554,345,0.328176,0,0.937647
9.575057029724121,348,0.328176,0.0468823,0.984529
9.637594938278198,350,0.281294,-0.0468823,0.984529
9.711874961853027,353,0.234412,0,0.984529
9.80924391746521,357,0.234412,-0.0468823,0.984529
9.914891004562378,361,0.328176,0,0.937647
9.936355113983154,362,0.328176,0,0.937647
10.024902105331421,366,0.328176,0,0.937647
10.14333200454712,371,0.281294,-0.0468823,0.984529
10.166571140289307,372,0.328176,0,0.937647
10.287782907485962,377,0.375059,0.0468823,0.937647
10.310982942581177,378,0.375059,0,0.937647
10.338403224945068,379,0.421941,0,0.984529
10.360031127929688,380,0.328176,-0.0468823,0.937647
10.381377220153809,381,0.421941,0,0.937647
10.459660053253174,384,0.328176,-0.0468823,0.984529
10.481040954589844,385,0.328176,0,0.937647
10.523975133895874,387,0.375059,0,0.937647
10.556967973709106,388,0.375059,0.0468823,1.03141
10.57857894897461,389,0.421941,0,0.937647
10.621506214141846,391,0.375059,0.0468823,0.937647
10.687814950942993,394,0.375059,0.0468823,0.984529
10.730849027633667,396,0.375059,0.0468823,0.984529
10.764165878295898,397,0.421941,0,0.937647
10.80689811706543,399,0.375059,0,0.937647
10.933985233306885,404,0.375059,0.0468823,0.984529
10.955283164978027,405,0.375059,0,0.937647
11.08617615699768,410,0.328176,0,0.890764
11.107583045959473,411,0.375059,0,1.03141
11.12921404838562,412,0.375059,0,0.984529
11.173928022384644,414,0.375059,-0.0468823,0.984529
11.205235004425049,415,0.375059,0,0.937647
11.250065088272095,417,0.375059,0,0.890764
11.32422399520874,420,0.328176,0,0.937647
11.36729884147644,422,0.328176,0,0.937647
11.438276052474976,425,0.375059,0,0.937647
11.480587005615234,427,0.375059,0,0.937647
11.533207178115845,429,0.421941,0,0.890764
11.585874080657959,431,0.375059,0,0.890764
11.707014083862305,436,0.281294,0.0468823,0.984529
11.738294124603271,437,0.375059,0,0.937647
11.808580875396729,440,0.375059,-0.0468823,0.937647
11.863224983215332,442,0.375059,0,0.937647
