time,index,x,y,z
0.0,188,0.328176,0.937647,0.328176
0.10921096801757812,192,-0.937647,-0.515706,-0.140647
0.13133597373962402,193,-1.12518,-0.468823,-0.0937646
0.16435623168945312,194,-1.12518,-0.562588,-0.0468823
0.18938708305358887,195,-1.07829,-0.515706,0
0.23620319366455078,197,-0.797,-0.421941,0.234412
0.30051302909851074,199,-1.03141,-0.234412,0.187529
0.34167003631591797,201,-0.984529,-0.234412,0.0468823
0.3635568618774414,202,-0.937647,-0.281294,0.0468823
0.42915797233581543,204,-0.843882,-0.140647,-0.0937646
0.5072269439697266,207,-0.890764,-0.281294,0.0468823
0.5309011936187744,208,-0.890764,-0.328176,0
0.5874881744384766,210,-0.937647,-0.375059,0.0468823
0.6341860294342041,212,-0.937647,-0.328176,-0.0468823
0.661444902420044,213,-1.03141,-0.328176,-0.140647
0.7143702507019043,215,-1.12518,-0.328176,-0.140647
0.7377281188964844,216,-1.26582,-0.421941,-0.140647
0.8906540870666504,221,-0.890764,-0.421941,-0.281294
0.9099240303039551,222,-0.890764,-0.515706,-0.281294
0.9739270210266113,225,-0.890764,-0.468823,-0.234412
1.04118013381958,227,-0.750117,-0.562588,-0.140647
1.0638070106506348,228,-0.703235,-0.515706,-0.0468823
1.1339101791381836,231,-0.60947,-0.656353,0.0468823
1.157454252243042,232,-0.60947,-0.750117,0.0937646
1.2648301124572754,236,-0.703235,-0.703235,0.328176
1.2907590866088867,237,-0.703235,-0.797,0.375059
1.313565969467163,238,-0.890764,-0.797,0.234412
1.3713810443878174,240,-0.843882,-0.797,0.187529
1.4523138999938965,243,-0.656353,-0.375059,0.140647
1.4736368656158447,244,-0.656353,-0.375059,0.0468823
1.49806809425354,245,-0.843882,-0.234412,-0.0937646
1.5205168724060059,246,-0.937647,-0.234412,-0.0937646
1.630692958831787,249,-1.21894,0.0468823,0
1.649245023727417,250,-1.26582,0.140647,0.187529
1.6688892841339111,251,-1.17206,0.0937646,0.187529
1.6881980895996094,252,-1.03141,0,0.140647
1.7079200744628906,253,-1.03141,-0.0937646,0.187529
1.9012229442596436,260,-1.03141,-0.562588,0.0937646
1.9246301651000977,261,-1.07829,-0.60947,0.0937646
1.948094129562378,262,-0.984529,-0.60947,0
2.032356023788452,265,-0.937647,-0.562588,-0.281294
2.0559041500091553,266,-0.890764,-0.562588,-0.140647
2.13936710357666,269,-0.562588,-0.515706,0.187529
2.162662982940674,270,-0.60947,-0.562588,0.140647
2.195950984954834,271,-0.656353,-0.468823,0.0937646
2.219119071960449,272,-0.515706,-0.421941,0.0937646
2.242495059967041,273,-0.562588,-0.375059,0.0937646
2.2993180751800537,275,-0.703235,-0.375059,0.0937646
2.3711419105529785,278,-0.890764,-0.421941,0.0937646
2.4301059246063232,280,-1.12518,-0.421941,0
2.4535419940948486,281,-1.21894,-0.328176,0.140647
2.477069139480591,282,-1.21894,-0.375059,0.375059
2.5101799964904785,283,-1.21894,-0.421941,0.281294
2.617507219314575,287,-0.984529,-0.375059,0.140647
2.6409800052642822,288,-0.890764,-0.421941,0.0468823
2.718997001647949,291,-0.843882,-0.515706,0.0468823
2.834156036376953,295,-0.750117,-0.375059,0
2.8813929557800293,297,-0.843882,-0.375059,0.0468823
2.941561222076416,299,-0.703235,-0.656353,0.187529
2.966914176940918,300,-0.656353,-0.750117,0.140647
3.013848066329956,302,-0.797,-0.797,0.0937646
3.0470190048217773,303,-0.797,-0.890764,-0.0468823
3.0956170558929443,305,-0.750117,-1.03141,-0.234412
3.1192851066589355,306,-0.797,-1.12518,-0.328176
3.1776680946350098,308,-0.60947,-0.984529,-0.421941
3.200943946838379,309,-0.60947,-0.890764,-0.468823
3.2735602855682373,312,-0.281294,-1.03141,-0.140647
3.296727180480957,313,-0.234412,-0.984529,-0.0937646
3.3223061561584473,314,0.0937646,-1.07829,0.0468823
3.355380058288574,315,0.187529,-1.07829,0.140647
3.3788769245147705,316,0.140647,-1.07829,0.0937646
3.4256250858306885,318,0.468823,-0.937647,0.0937646
3.5311849117279053,322,-0.187529,-0.890764,0.281294
3.6344499588012695,326,-0.468823,-0.890764,0.0468823
3.718520164489746,329,-0.843882,-0.797,0.140647
3.7419750690460205,330,-0.750117,-0.843882,0.281294
3.821969985961914,333,-0.703235,-0.656353,0.421941
3.847297191619873,334,-0.750117,-0.703235,0.328176
3.911726236343384,336,-0.375059,-0.703235,0.468823
3.960453987121582,337,-0.421941,-0.890764,0.328176
4.060352087020874,339,-0.750117,-0.797,0
4.060352087020874,339,-0.750117,-0.797,0
4.060352087020874,339,-0.750117,-0.797,0
4.132707118988037,340,-0.515706,-0.984529,0
4.132707118988037,340,-0.515706,-0.984529,0
4.132707118988037,340,-0.515706,-0.984529,0
4.132707118988037,340,-0.515706,-0.984529,0
4.132707118988037,340,-0.515706,-0.984529,0
4.132707118988037,340,-0.515706,-0.984529,0
4.225967884063721,341,-0.421941,-1.03141,0.140647
4.225967884063721,341,-0.421941,-1.03141,0.140647
4.304062128067017,342,-0.328176,-1.07829,0.140647
